LHS	RHS	support	confidence	lift	count	p_value	FDR
{G_COX8A}	{D_Colorectal Neoplasms}	0.003773678284646697	0.8519553072625698	1.0000956238672305	610	0.5234459982425438	0.8034826833124887
{G_SLC17A5}	{D_Colorectal Neoplasms}	3.0313153434047236e-4	0.8596491228070176	1.0091272610801814	49	0.5261066794722677	0.8034826833124887
{G_AKAP10}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_LAMC1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CLN3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DUSP10}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HAX1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FEZF2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PAOX}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MGST1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DHX16}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CAPN10}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADAM9}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ASIC2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR383}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SPINK4}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SLC25A1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SNX1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ITGBL1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CYP7A1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FFAR4}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR301A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_STK33}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SSB}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HMBS}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR384}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR502}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_EBP}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADAMTS12}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_EIF5A2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RAB22A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_LINC00261}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RPL37}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HSD17B7}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CENPE}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR551B}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SULT2B1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_H4C9}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SARS2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_AK6}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PADI1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_KLF9}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MTHFD2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_AKTIP}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DEAF1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR136}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SULT1A3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GGTLC3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HEXB}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TOP2B}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_XYLT2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CTNNBL1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ANAPC11}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_LPAR6}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_KCNB1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NUP88}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GMNN}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SCRN1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_USP47}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_BRI3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FOXK2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_APOM}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIEN1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_IMPDH2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SMURF2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_AOC3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_STK17A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CCN3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CXCL17}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RNR1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SLC9C1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FADS2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RAB25}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FITM2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NOB1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MAFG-DT}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HPR}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PGM1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PNN}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADRB2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DSG2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MERTK}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TAPBP}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_AKAP9}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DSCAM-AS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_EIF2S2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR130B}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ERP29}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADORA3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MMUT}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_OCTN3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NCKIPSD}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RNF8}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DYNC1I2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR325}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_POLL}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ERVW-5}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MCU}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NUCB2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_OR4F16}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_AJUBA}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CRTC1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CBR3-AS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TCEA1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HAS3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_KLF14}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HHEX}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TOB1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GAS2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_WASF2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CCT3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CYP2S1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TADA1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ZNF763}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TTR}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_APEH}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CRYBG1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR202}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_UBD}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FNDC3B}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PGM5-AS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RASAL1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_KRT78}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_REST}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ZNF667-AS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MZF1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RCN2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ATP2B2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RPL19}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HNF1A-AS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_UTS2R}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TAT}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_UBR5}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TGM1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PAN2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_POLG}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MTRNR2L2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR1825}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CUP2Q35}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADORA2A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HEXA}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_C9}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SLC6A2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GINS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_VNN1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR744}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NOVA1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SENP1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_LILRB2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ARSH}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR520A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RNF41}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CPEB4}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_OIP5}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SIGMAR1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_IQGAP3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MAGED2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PMCH}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GPS1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_BMX}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_THAS}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_STARD13}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NES}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CHD1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HOXB@}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RCC2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MRTFA}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR1323}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ARL11}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ADGRE5}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SNAP25}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DEGS2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_EBF1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_DEPDC1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GNRHR}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_HNRNPH1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_TMED3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MAP2}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ABHD5}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_REV3L}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PLSCR1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_FOXD1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_GDF11}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_SNHG11}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_IMMT}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_OBP2A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ZNF281}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR181C}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PTPRA}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_USP14}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_BCYRN1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NR1H3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MLXIPL}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_MIR31HG}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ELFN1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PPP1R1B}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_POLR2A}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NPC1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CARD8}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NKX2-3}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_PRC1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_NEU4}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_RTN4R}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_ENPP1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_EIF4A1}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
{G_CRYAB}	{D_Colorectal Neoplasms}	2.474543137473244e-5	1	1.1738827322769458	4	0.5266212020055006	0.8034826833124887
